SMILES,Docking_Status,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,predicted_irritation,predicted_melanin,logP
CCCC[*:1]c1ccc2c(c1)OCO2,Not attempted,5.363177437641723,5.363177437641723,0.3965740740740742,-1.0530555555555552,0.6587343700019586,14.538461538461538,178.23099999999997,164.11899999999997,178.099379688,70.0,0.0,,,,,1.3846153846153846,2.3076923076923075,3.230769230769231,,,,,,,,,2.6498215606907993,1.9822431010738863,312.1558830612445,9.803118619434356,7.876974513242795,7.876974513242795,6.898178147766923,4.430739212552622,4.430739212552622,2.6329187629055117,2.6329187629055117,1.5706206603093598,1.5706206603093598,0.7893302393864552,0.7893302393864552,-1.18,2893.605144274353,7.245292315296316,3.2857524238519376,1.6163416011140805,79.48320415049378,0.0,0.0,0.0,0.0,0.0,78.72027779934746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,6.06636706846161,0.0,0.0,0.0,26.689117645233267,6.792942306099827,18.19910120538483,0.0,11.49902366656781,15.540092976061707,0.0,11.49902366656781,0.0,6.792942306099827,0.0,0.0,19.765380445542643,18.19910120538483,6.923737199690624,0.0,0.0,18.46,0.0,0.0,0.0,0.0,6.792942306099827,11.49902366656781,19.765380445542643,6.06636706846161,0.0,25.122838405075452,9.473725907600098,9.594749937011843,0.0,0.0,0.0,0.0,1.883277772528765,8.111407785336358,2.7420572719828673,4.168507233140169,0.0,0.45454545454545453,13.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.8312489835769759,2.0,2.3440000000000003,51.91400000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,2.3440000000000003
CC(C)(N[*:2]C1CCC([*:2][NH+]2CCN(C(C[*:3])[*:1])CC2)CC1)[*:1],Not attempted,4.090523376593037,4.090523376593037,0.4875907067288604,-1.0059854029463586,0.7052027319257046,38.44444444444444,251.41799999999992,222.18599999999998,251.23559934808998,103.0,0.0,,,,,1.5,2.2222222222222223,2.888888888888889,,,,,,,,,2.5330727382029594,1.6166676897159706,336.49427495191424,16.872032720186702,12.043225433747766,12.043225433747766,10.870323259869137,6.8890026552867,6.8890026552867,4.700593758323981,4.700593758323981,2.5596156481154724,2.5596156481154724,1.6247844509863076,1.6247844509863076,-0.12,118426.21665646476,8.933954866459601,3.9374025728003015,2.7311873468976846,114.49802718020621,0.0,0.0,0.0,0.0,0.0,114.01213000735778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.316788604006331,0.0,0.0,10.633577208012664,0.0,71.88273857168848,26.1790256236503,0.0,0.0,0.0,11.050456081168516,0.0,0.0,0.0,43.66553258956131,0.0,0.0,39.53076089108529,0.0,19.765380445542643,0.0,0.0,19.71,0.0,0.0,0.0,0.0,6.041840829147961,0.0,32.475912463589744,45.69653650321982,0.0,29.797840211400242,0.0,-0.2066018602069184,0.0,2.922553173928188,2.2043529803896873,4.090523376593037,0.0,0.660387597643068,9.28531687012883,13.960134528190776,0.0,1.0,18.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,8.0,1.0,7.0,1.0,1.0,2.0,0.0,1.0,1.9542542709155448,2.0,1.0559000000000007,74.04740000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0559000000000007
c1cc2c(cc1[*:1]C1CC(COCC[*:1])CO1)CC[NH+]([*:2])C2,Not attempted,6.113938308348031,6.113938308348031,0.45724974821652453,-1.3984113599143357,0.7358853540049187,32.526315789473685,260.3569999999999,238.18099999999995,260.16450536409,102.0,0.0,,,,,1.5789473684210527,2.6315789473684212,3.6315789473684212,,,,,,,,,2.950907783743742,1.5147879671707578,500.2793045204239,15.363596551749424,11.360102176368239,11.360102176368239,10.741514740667455,6.886968260121088,6.886968260121088,4.798233699556477,4.798233699556477,3.3145569642981196,3.3145569642981196,2.190885654232942,2.190885654232942,-0.9000000000000001,163548.1620984294,9.91851914319447,4.582759690243071,2.550330649328563,115.85194575255564,0.0,0.0,0.0,0.0,0.0,115.38321293042775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.790514511606428,6.06636706846161,0.0,0.0,5.917906046161393,32.917018815968135,26.36540229945133,29.32600418877882,0.0,0.0,11.383155672467941,0.0,0.0,0.0,32.97228426396425,22.439303936438684,5.917906046161393,17.547724606320003,18.19910120538483,6.923737199690624,0.0,0.0,22.900000000000002,0.0,0.0,0.0,0.0,12.52478801067431,19.820645893538753,32.85489325736779,17.193270051855603,5.316788604006331,18.19910120538483,9.473725907600098,11.462038459332485,0.0,0.0,1.8945723360205409,3.3100917163931927,0.6878263387412916,9.194477242100799,2.612732268678163,7.671594972066861,0.0,0.625,19.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,1.0,6.0,2.0,6.0,0.0,1.0,1.0,0.0,3.0,2.3923257745439925,3.0,0.14900000000000097,72.78670000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.14900000000000097
c1c([*:2][*:1]CCOCC2CCCNC2)noc1[*:1],Not attempted,5.8472708018392545,5.8472708018392545,0.23370128218727526,-0.9332105064247922,0.6418250033690889,24.8,209.26899999999998,192.13299999999995,209.129002784,83.0,0.0,,,,,1.9333333333333333,3.066666666666667,3.933333333333333,,,,,,,,,2.806288712268766,1.4579581375894952,342.78424516048244,12.631545744180546,8.86815818311277,8.86815818311277,8.843336592900531,5.196857319774355,5.196857319774355,3.3611553595387864,3.3611553595387864,2.171357575405347,2.171357575405347,1.4480059652805364,1.4480059652805364,-0.87,20295.079967127716,7.410986221652837,3.944786470041364,2.5755505466282855,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.460006567252133,0.0,10.473451861131776,5.917906046161393,19.765380445542643,26.303276740850986,6.06636706846161,0.0,0.0,17.776795171258463,0.0,0.0,0.0,31.45993999797643,4.736862953800049,,12.841643245852019,10.589462005434958,6.923737199690624,0.0,0.0,47.29,,0.0,0.0,0.0,0.0,19.13166997518723,45.31489982461992,0.0,0.0,16.539818929593388,9.259957890773396,11.328408976385166,-1.7051919564121947,0.0,7.664961884757541,0.0,0.7758392985548466,2.293208485554716,5.408644551094566,5.900795426732024,0.0,0.7272727272727273,15.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,7.0,2.0,7.0,0.0,1.0,1.0,0.0,1.0,1.9489838784559386,2.0,-0.00599999999999995,56.99070000000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,-0.00599999999999995
O=C1CCC([*:1](C2CCCC2)[*:3]C(F)(C[*:1])[*:2])N1[*:2],Not attempted,14.864859693877552,14.864859693877552,0.03268990929705207,-2.1150925925925925,0.6628261271986667,39.642857142857146,197.25299999999996,181.12499999999997,197.121592352,78.0,0.0,,,,,1.9285714285714286,2.7857142857142856,3.4285714285714284,,,,,,,,,2.993648551092453,2.116144369194981,337.04723447598104,14.043605595440512,8.337874365658134,8.337874365658134,8.943488886404996,4.806763721811822,4.806763721811822,2.9508501144539996,2.9508501144539996,1.7890778780941967,1.7890778780941967,1.140629813394859,1.140629813394859,-0.6000000000000001,23512.115720280126,5.474503135295994,1.997996429279905,0.9839318203581349,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.907179729351506,0.0,5.316788604006331,0.0,65.08883593836019,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,24.44331571154532,4.794537184071822,,38.524929737556064,0.0,13.344558822616634,0.0,0.0,20.310000000000002,,9.184952231746642,0.0,6.674590972274908,5.907179729351506,26.31013685145522,32.10410811463005,0.0,0.0,5.316788604006331,0.0,15.163872118291764,-3.6258333333333335,11.929394605064246,2.3693433484504913,0.0,0.4904374527588815,0.0,8.982670304232803,1.6067821712018135,0.0,0.9090909090909091,14.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,1.0,5.0,1.0,1.0,2.0,0.0,2.0,0.781288408314503,2.0,2.5226000000000006,50.732000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.5226000000000006
c1oc([*:2])cc1[*:1]C1CCCCC1[*:1]c1nnc([*:2])o1,Not attempted,5.80815670403964,5.80815670403964,0.09201401360717731,-1.4518279950869237,0.7364630984745236,29.5,216.23999999999998,204.14399999999998,216.089877624,82.0,0.0,,,,,1.375,2.3125,3.0625,,,,,,,,,3.0104133393593315,1.6677759542350012,521.0632349337653,13.94938298937633,8.848751973432337,8.848751973432337,9.70350993820667,5.0111436096367665,5.0111436096367665,2.9050554541755735,2.9050554541755735,1.7184522684932093,1.7184522684932093,1.0322451823617536,1.0322451823617536,-1.5799999999999998,63194.59681983109,6.228146456250281,2.5629938278788904,1.2910905131006767,95.68038922392128,0.0,0.0,0.0,0.0,0.0,95.00293435404721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.834301874106695,25.116809061681714,0.0,10.197363616602075,0.0,38.524929737556064,0.0,12.329530064100666,0.0,0.0,25.116809061681714,0.0,0.0,0.0,10.197363616602075,0.0,0.0,25.683286491704038,21.16383193820736,12.841643245852019,0.0,0.0,52.06,0.0,0.0,0.0,0.0,0.0,25.628922243433067,31.946449487343095,6.06636706846161,0.0,22.52689368070274,8.834301874106695,9.052868693505868,0.0,0.0,8.496773135958291,0.0,0.0,4.100586970899471,13.683104532969704,0.0,0.0,0.5,16.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,4.0,0.0,8.0,2.0,4.0,1.0,0.0,1.0,0.0,2.0,0.9976688079059534,3.0,0.2836000000000001,57.51000000000002,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.2836000000000001
c1cc([*:3])c([*:1]C2([*:2]c3ccc([*:1])s3)CCNCC2)cc1[*:2],Not attempted,3.66597796989166,3.66597796989166,0.3971695221298396,-1.251130007558579,0.7863649149395858,23.41176470588235,240.3509999999999,226.23899999999995,240.084695448,85.0,0.0,,,,,1.2941176470588236,2.2941176470588234,3.176470588235294,,,,,,,,,2.885948545001427,1.8654076815756202,651.1324057055056,15.579139501373252,9.623426761158184,10.43992334208591,10.562080607913936,5.4711793270725035,6.28767590800023,3.1041103682370346,3.779639034259998,1.7961011700525669,2.3039689574239923,1.0429944122506232,1.3832013209705092,-1.12,130883.53841290472,6.716520123233409,2.6516624931180837,1.4771101519984984,108.5092645050928,0.0,0.0,0.0,0.0,0.0,108.29661425116898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2960126242514,0.0,5.316788604006331,0.0,19.26246486877803,13.08951281182515,30.33183534230805,0.0,0.0,34.27601535032299,0.0,0.0,11.336785877934737,13.08951281182515,0.0,0.0,12.841643245852019,30.33183534230805,6.4208216229260096,0.0,0.0,12.03,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,13.08951281182515,24.288073084779544,11.446429838927525,53.05177689271073,0.0,-1.2326778330963037,2.2676226956832113,0.0,7.435492619887461,0.0,0.0,18.58219573748028,4.18686649659864,2.677166950113379,0.0,0.3333333333333333,17.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0476437938265224,3.0,-0.10770000000000013,73.72770000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,-0.10770000000000013
CN(C[*:2]C1CCCC1)[*:1][*:1]C1=CC(C(=O)[O-])CC1[*:2],Not attempted,11.000152478247507,11.000152478247507,0.17697227180587594,-1.022668178382464,0.6508303605611718,34.875,221.3,202.14799999999994,221.14212742791,89.0,0.0,,,,,1.875,2.75,3.5,,,,,,,,,3.0316479055063983,1.6810220127545934,371.3826567480607,14.535169427003234,9.815751940305475,9.815751940305475,9.558550648063802,5.504041550953884,5.504041550953884,3.588048355971567,3.588048355971567,2.156291673559604,2.156291673559604,1.3331992593471802,1.3331992593471802,-0.8300000000000001,43534.46392307188,7.487097433343598,3.3293704708789065,1.8847979884992772,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.969305287951849,0.0,5.316788604006331,5.917906046161393,44.94575136048208,14.09534396535438,12.152040213667762,0.0,0.0,5.106527394840706,0.0,0.0,0.0,25.381437857312562,4.794537184071822,,32.10410811463005,12.152040213667762,12.841643245852019,0.0,0.0,43.370000000000005,,9.901064578912528,0.0,5.917906046161393,0.0,12.841643245852019,19.26246486877803,19.88931522852921,6.076020106833881,18.4404806935174,0.0,-0.5048638108824794,-1.9716609977324264,11.000152478247507,13.901168162298905,0.0,-0.9721840094062308,0.0,13.317478644216974,0.0,4.0632428665910805,0.7692307692307693,16.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,7.0,0.0,7.0,1.0,0.0,1.0,0.0,2.0,1.5579575691979641,2.0,1.3146999999999995,59.79500000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.3146999999999995
c1cc([*:1]N2CCCCC2)c2nccc([*:2])c2c1,Not attempted,4.683319397203325,4.683319397203325,0.2675470836482742,-1.3953240740740742,0.7484531241147715,19.625,211.288,196.16799999999995,211.12352348,81.0,0.0,,,,,1.25,2.1875,3.125,,,,,,,,,2.412176172406858,1.9343793510315326,550.4853306513344,12.372032720186702,9.316712442880785,9.316712442880785,8.84333659290053,5.730286623315255,5.730286623315255,3.7530583650728047,3.7530583650728047,2.48375042706097,2.48375042706097,1.6259963940185296,1.6259963940185296,-1.4099999999999997,21921.857054833526,7.7971416810937635,3.2895034420959606,1.4134858915168733,96.70728838776978,0.0,0.0,0.0,0.0,0.0,96.15071572002053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.03565906900428,0.0,10.30076712495354,0.0,19.26246486877803,13.08951281182515,30.462311845459517,0.0,0.0,12.13273413692322,0.0,0.0,0.0,23.39027993677869,0.0,0.0,19.26246486877803,30.462311845459517,0.0,10.902924932081056,0.0,16.130000000000003,0.0,0.0,0.0,0.0,0.0,0.0,43.25490261268423,12.13273413692322,6.196843571613076,34.56623539879998,0.0,-1.1277769904258,0.0,4.683319397203325,4.300000236205594,1.3570124716553291,0.0,12.412716390568573,6.311329023893508,2.7300661375661375,0.0,0.35714285714285715,16.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.6030452749042388,3.0,1.5206,66.43500000000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.5206
O=C1CCC([*:1]C2([*:1]N3CCOCC3)CCOC2)N1[*:2],Not attempted,11.843259835002259,11.843259835002259,0.07414666792642977,-1.363030045351474,0.7098309063373326,42.8235294117647,239.29499999999993,220.14299999999997,239.139567468,95.0,0.0,,,,,1.4705882352941178,2.411764705882353,3.1176470588235294,,,,,,,,,3.027610671176552,1.6288205209938809,359.85671008978954,14.001789232183626,10.060483362260062,10.060483362260062,9.685070510202193,5.941994365385685,5.941994365385685,3.5798659952338028,3.5798659952338028,2.137358864055117,2.137358864055117,1.2518502563894591,1.2518502563894591,-0.6499999999999999,63725.149406924065,8.451596564452174,3.4315852397482427,1.7667757830953763,103.23612005893663,0.0,0.0,0.0,0.0,0.0,102.55410359652954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.268263091671919,5.907179729351506,0.0,10.633577208012662,0.0,32.22804289761662,39.51704066987682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.60255401315356,14.268263091671919,0.0,19.26246486877803,0.0,6.4208216229260096,0.0,0.0,42.010000000000005,0.0,4.794537184071822,0.0,0.0,5.907179729351506,45.81392750981626,25.93115605767717,0.0,0.0,10.633577208012662,9.473725907600098,8.715054129472419,0.0,11.843259835002259,5.200624055177626,0.0,0.5027201961031329,0.0,4.2532408982111365,7.235100886033425,0.0,0.9166666666666666,17.0,0.0,5.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,8.0,3.0,4.0,0.0,3.0,3.0,0.0,2.0,1.7060220013459435,3.0,0.3529,60.389000000000046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.3529
