SMILES,Docking_Status,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CCC(C)[*:2]C(F)(C[*:1])[*:3][*:2]C(=O)C(=O)N[*:1],Not attempted,14.765037320483748,14.765037320483748,0.043679138321995215,-1.9627418745275889,0.5579546643012391,23.916666666666668,173.187,161.09099999999998,173.085206844,68.0,0.0,,,,,2.1666666666666665,3.0,3.5833333333333335,,,,,,,,,2.3415405153962796,4.291820220054216,280.6411529436463,13.474691494688164,7.186024885499673,7.186024885499673,7.880357818097128,3.143489258401787,3.143489258401787,1.3813134197318355,1.3813134197318355,0.5009459934385125,0.5009459934385125,0.0,0.0,-0.9299999999999999,3612.9970152564592,4.942879889425548,2.0565974818081902,1.330531881321308,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.193340252481061,0.0,5.733667477162185,0.0,40.2874458171988,0.0,0.0,0.0,0.0,5.733667477162185,4.39041504767482,0.0,0.0,18.867931224755967,9.589074368143644,,20.268296022307258,0.0,13.344558822616634,0.0,0.0,46.17,,13.979489415818463,0.0,12.193340252481061,6.4208216229260096,13.344558822616634,0.0,0.0,0.0,19.581141876543434,0.0,13.012415284397607,-3.7823715041572186,22.78839907722348,0.0,2.648562925170068,-0.29950567418325313,0.0,1.8044661491139666,4.7447004091020135,0.0,0.75,12.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.8471261944560773,0.0,1.0727999999999998,41.510700000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)CC[*:2]c1cc([*:1])ccn1,Not attempted,10.288387975560594,10.288387975560594,0.2766323381204333,-1.3968055555555559,0.6494884938798764,12.181818181818182,150.157,142.093,150.055503496,57.0,0.0,,,,,2.0,2.909090909090909,3.6363636363636362,,,,,,,,,2.0324469884921434,2.407842267223501,303.9504302637767,9.681798275874712,5.948939851405752,5.948939851405752,6.1815405503520555,2.9624487581900967,2.9624487581900967,1.52867953210124,1.52867953210124,0.6815803698759955,0.6815803698759955,0.24598221788984542,0.24598221788984542,-1.3800000000000001,782.4920905694752,5.2939196767399075,2.341652590664363,1.7673741534281127,65.7074644494023,0.0,0.0,0.0,0.0,0.0,64.7916955590392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.901064578912528,18.232515928026537,0.0,4.9839785209472085,0.0,13.344558822616634,0.0,18.3295777085363,0.0,0.0,12.263210640074686,0.0,0.0,0.0,16.059811203739763,4.794537184071822,0.0,6.4208216229260096,18.3295777085363,6.923737199690624,0.0,0.0,50.19,5.969305287951849,4.794537184071822,0.0,0.0,6.4208216229260096,6.923737199690624,12.263210640074686,0.0,6.196843571613076,17.11671265787043,5.106527394840706,-1.1201732174351227,0.0,14.582984536407155,8.47801917989418,0.0,-0.6647888321995465,5.771993575207861,3.5156684618291765,0.9362962962962962,0.0,0.25,11.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.126956429618823,1.0,-0.14049999999999985,40.56480000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC[*:1]C1CCCNC1,Not attempted,5.127899659863946,5.127899659863946,0.8351388888888889,-0.8351388888888889,0.6095831544282443,30.11111111111111,129.203,114.08299999999998,129.1153641,54.0,0.0,,,,,1.8888888888888888,2.888888888888889,3.5555555555555554,,,,,,,,,2.029573889867405,2.0172372216570547,83.67529210449095,7.234204518682008,6.021132465586227,6.021132465586227,4.931851652578137,3.2205267871729495,3.2205267871729495,1.923702939609644,1.923702939609644,1.0504768156519495,1.0504768156519495,0.6775858577612693,0.6775858577612693,-0.08,251.66716234355823,5.685803850156088,3.180475787948315,1.9535120039637857,57.59231112732411,0.0,0.0,0.0,0.0,0.0,56.62522432096462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,0.0,0.0,5.316788604006331,0.0,19.26246486877803,27.30910789438022,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,27.30910789438022,4.736862953800049,0.0,12.841643245852019,0.0,6.4208216229260096,0.0,0.0,21.259999999999998,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,33.0409535989547,0.0,7.109797541277533,5.316788604006331,4.736862953800049,4.2927607709750575,0.0,0.0,3.4506670445956162,0.0,0.0,0.0,4.0197033257747545,2.5606767290249435,3.009525462962963,1.0,9.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,2.009284608938305,1.0,0.8472,37.729699999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1CNCC([*:3]C2CCC([NH+]([*:1])[*:2])C2)C1,Not attempted,3.6247385204081635,3.6247385204081635,0.6622327727387252,-0.777638888888889,0.6217380861904477,47.25,167.27599999999995,148.12399999999997,167.15427502808998,68.0,0.0,,,,,1.4166666666666667,2.5,3.25,,,,,,,,,2.6783923877028433,1.7134043844140918,195.10652223979864,10.673362107437434,7.68179827587471,7.68179827587471,7.2540201954234895,4.945271658564539,4.945271658564539,3.433678894253462,3.433678894253462,2.2209138036109772,2.2209138036109772,1.4335081754167254,1.4335081754167254,-0.08,4210.43283346887,5.608353829448752,2.4554020963042307,1.2709992811668283,75.90765178449055,0.0,0.0,0.0,0.0,0.0,75.1275610826237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,5.316788604006331,0.0,50.987592189630035,13.08951281182515,0.0,0.0,0.0,11.050456081168516,0.0,0.0,0.0,19.13135364097311,0.0,0.0,32.10410811463005,0.0,12.841643245852019,0.0,0.0,16.47,0.0,0.0,0.0,0.0,0.0,0.0,38.39381850975114,25.683286491704038,0.0,11.050456081168516,0.0,0.5468266565885613,0.0,0.0,3.6247385204081635,2.2059899638867897,0.0,1.235231245275888,10.808239717183168,2.745640563324095,0.0,1.0,12.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,5.0,1.0,3.0,1.0,1.0,2.0,0.0,4.0,1.1475636458036937,2.0,0.39779999999999954,48.20540000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C(CC1CCOC1)S[*:2])[*:1],Not attempted,11.252191987906272,11.252191987906272,0.05603930461073281,-0.05603930461073281,0.6115376308692337,31.0,158.222,148.14199999999997,158.04015056,56.0,0.0,,,,,2.1,3.0,3.5,,,,,,,,,2.5102355726797043,2.303679138377255,159.4853656061739,8.974691494688164,5.707872534517032,6.524369115444758,5.736382105218448,3.438844971267339,3.9102494920583704,2.5718108281994114,3.14084642192826,1.7028457427141317,1.9915208773089446,1.1200877978621584,1.3922533248380669,-0.020000000000000018,692.8250180595984,5.607503825240174,2.5483465804873795,1.3484609205592115,66.35320655363232,0.0,0.0,0.0,0.0,0.0,65.66960106003583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.53140013787187,18.914949671142548,0.0,0.0,5.917906046161393,18.091581275834194,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,12.628789148012991,24.749862482137566,9.53140013787187,5.917906046161393,12.841643245852019,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,0.0,17.454004599273123,19.634585551951847,6.4208216229260096,0.0,12.628789148012991,0.0,4.736862953800049,5.585802154195012,1.9722685185185185,11.252191987906272,0.4136111111111108,0.0,0.6969907407407405,0.0,2.919259259259259,1.826542894935752,0.0,0.8571428571428571,10.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,5.0,1.0,4.0,0.0,1.0,1.0,0.0,2.0,1.4289863198120698,1.0,1.055,39.929000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C([*:1]C1Oc2cc([*:2])cc([*:1]C3CCCCC3)c2O1)[*:2],Not attempted,11.509726829424249,11.509726829424249,0.06008718610901198,-1.8641707608969513,0.7945188422283744,27.176470588235293,230.26299999999992,216.15099999999995,230.094294308,88.0,0.0,,,,,1.4705882352941178,2.411764705882353,3.2941176470588234,,,,,,,,,2.8100478080981293,1.7740809984054882,543.2658119032234,14.819626477379408,9.569679854082832,9.569679854082832,10.114193540729627,5.554974075793804,5.554974075793804,3.5516671647266604,3.5516671647266604,2.382355902366044,2.382355902366044,1.563349220859935,1.563349220859935,-1.51,81289.06299266269,7.0423135523984355,2.836465045989303,1.525799400882941,102.73955259372737,0.0,0.0,0.0,0.0,0.0,102.13970317563624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.268263091671919,18.92181023681739,0.0,0.0,0.0,45.317872043655896,0.0,12.13273413692322,0.0,11.49902366656781,21.606460044523317,4.794537184071822,11.49902366656781,0.0,13.582018405993997,0.0,0.0,32.10410811463005,12.13273413692322,6.4208216229260096,0.0,0.0,35.53,0.0,4.794537184071822,0.0,6.792942306099827,6.78907609989417,17.919845289493818,32.10410811463005,12.13273413692322,0.0,12.13273413692322,9.473725907600098,9.015597367416001,0.0,11.509726829424249,0.0,0.0,2.141373063114135,7.888230426429831,8.373423949086828,0.5716483645289558,0.0,0.5,17.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,7.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,1.1750162490749954,3.0,2.1332000000000004,62.985000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCC[*:1]C1CCCO1,Not attempted,5.555056689342404,5.555056689342404,0.7871759259259257,-0.8863888888888889,0.5334705695696771,28.77777777777778,130.187,116.07499999999997,130.099379688,54.0,0.0,,,,,1.8888888888888888,2.888888888888889,3.5555555555555554,,,,,,,,,2.406379903386908,1.9111701105978576,81.67529210449095,7.234204518682008,5.92938075605009,5.92938075605009,4.931851652578137,3.129549110512868,3.129549110512868,1.672485283580096,1.672485283580096,0.9061392483545433,0.9061392483545433,0.41666666666666663,0.41666666666666663,-0.08,310.42300753691114,5.685803850156088,3.180475787948315,1.9535120039637857,57.15599417322296,0.0,0.0,0.0,0.0,0.0,56.16954978795903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,0.0,0.0,0.0,0.0,26.372262410055562,20.32356147030337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.93044343481629,9.473725907600098,0.0,12.841643245852019,0.0,6.923737199690624,0.0,0.0,18.46,0.0,0.0,0.0,0.0,0.0,19.820645893538753,19.765380445542643,7.109797541277533,0.0,0.0,9.473725907600098,9.677244897959184,0.0,0.0,0.0,0.0,0.0,0.0,2.674963388133031,4.19558413643235,1.785540910808768,1.0,9.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,2.009284608938305,1.0,1.2726000000000002,35.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C(N[*:2])[*:3]c1ccc([*:2]c2cc([*:1])ccn2)cc1)[*:1],Not attempted,4.615394052312793,4.615394052312793,0.3317256845389823,-1.4340862780297308,0.7088246473094993,18.9375,209.27200000000002,196.16799999999998,209.107873416,79.0,0.0,,,,,1.5,2.375,3.125,,,,,,,,,2.4589932150016103,2.0163682056428267,573.8319795492121,15.242276208189782,9.143366018206592,9.143366018206592,10.07971869811898,4.701890366778604,4.701890366778604,2.384940988877887,2.384940988877887,1.1859484111781244,1.1859484111781244,0.5495434187308319,0.5495434187308319,-1.67,53438.84054841499,6.160723703264074,2.713170205356896,1.514298482370704,98.1545246537685,0.0,0.0,0.0,0.0,0.0,97.59795198601925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.395944776997908,0.0,10.717645998109393,0.0,19.88931522852921,0.0,42.595045982382736,0.0,0.0,30.12961225416009,0.0,0.0,0.0,11.528734926859784,0.0,0.0,6.923737199690624,42.595045982382736,6.4208216229260096,0.0,0.0,24.92,0.0,0.0,0.0,0.0,0.0,12.965578028838586,6.196843571613076,18.19910120538483,6.196843571613076,54.03958560856968,0.0,-1.368225924360797,0.0,4.615394052312793,0.0,3.8468326708297846,0.0,19.587270811195534,4.620074740091425,3.5319869832645945,0.0,0.21428571428571427,16.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,1.044693249695755,2.0,-0.26,65.56270000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(N[*:1])C(=O)[*:2]c1ccccc1,Not attempted,11.28255007558579,11.28255007558579,0.09611111111111081,-2.0672685185185187,0.5874282964493925,11.454545454545455,148.141,142.09299999999996,148.039853432,55.0,0.0,,,,,1.4545454545454546,2.1818181818181817,2.8181818181818183,,,,,,,,,2.1783403579873313,2.603745793229186,313.1798822882799,9.681798275874712,5.703247926875856,5.703247926875856,6.236382105218448,2.818931892986823,2.818931892986823,1.5085364870375235,1.5085364870375235,0.6998201046566226,0.6998201046566226,0.3419278076877364,0.3419278076877364,-1.6399999999999997,949.7563960824764,5.069110295576274,2.196104623645067,1.2634379277981358,64.83005339891965,0.0,0.0,0.0,0.0,0.0,63.91428450855655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.589074368143644,18.25970732094267,0.0,5.733667477162185,0.0,0.0,0.0,30.33183534230805,0.0,0.0,11.800034545623795,0.0,0.0,0.0,12.193340252481061,9.589074368143644,0.0,0.0,30.33183534230805,0.0,0.0,0.0,46.17,0.0,9.589074368143644,0.0,12.193340252481061,0.0,6.06636706846161,0.0,0.0,30.33183534230805,5.733667477162185,0.0,-2.255939783320736,0.0,22.263043745275887,0.0,2.6090077003023433,-0.31587679516250944,10.795876244016124,-0.09611111111111081,0.0,0.0,0.0,11.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0120269598074427,1.0,-0.4960000000000009,39.22570000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)C1CCCC([*:2]c2cc([*:1])co2)C1,Not attempted,10.970802127949945,10.970802127949945,0.06557020030234395,-1.4434722222222223,0.7849954546322037,29.571428571428573,193.222,180.11799999999997,193.086469276,75.0,0.0,,,,,1.7857142857142858,2.7142857142857144,3.4285714285714284,,,,,,,,,2.6418643264297756,1.9230035255051987,375.0615092940951,11.543605595440512,7.901538377932379,7.901538377932379,7.647867045540842,4.655251048844063,4.655251048844063,3.154999772378117,3.154999772378117,2.0985266912769918,2.0985266912769918,1.3398709533326978,1.3398709533326978,-1.25,5775.115417575489,7.096182917611489,2.8703593605496103,1.5412150061268735,83.73608303658983,0.0,0.0,0.0,0.0,0.0,82.9685950929105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.318215515965875,18.298835352052517,0.0,0.0,5.917906046161393,32.10410811463005,0.0,12.329530064100666,0.0,0.0,12.329530064100666,0.0,0.0,0.0,11.075832682792555,4.794537184071822,5.917906046161393,25.683286491704038,16.746681001154013,6.4208216229260096,0.0,0.0,50.44,5.969305287951849,4.794537184071822,0.0,5.917906046161393,0.0,25.683286491704038,18.750351687026676,0.0,6.263162995639057,6.06636706846161,9.523678331894054,4.411556411144705,0.0,10.970802127949945,9.040563717771057,0.0,-0.6518120643319052,3.720172561308474,8.175383912824389,0.0,0.0,0.5454545454545454,14.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,5.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,1.4548996472670273,2.0,1.2278,51.31980000000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
